Codigo_venta,Product_id,Empleado_id,Quantity,Dia,Month,Year,Sales,Igv,Total,Moneda,Estado,Tipo_comp
14405,P0085,3,1,25,August,2025,52.56,9.46,62.02,PEN,Procedió,Factura
14406,P0077,7,6,20,August,2025,826.38,148.75,975.13,PEN,Procedió,Nota de crédito
14407,P0111,12,3,10,August,2025,84.42,15.2,99.62,PEN,Procedió,Boleta
14408,P0047,8,7,29,August,2025,852.04,0.0,852.04,PEN,Anulado,Factura
14409,P0101,12,7,20,August,2024,1231.72,221.71,1453.43,PEN,Procedió,Boleta
14410,P0026,14,4,12,August,2024,338.48,60.93,399.41,PEN,Procedió,Factura
14411,P0053,9,9,22,August,2024,1386.63,249.59,1636.22,PEN,Procedió,Boleta
14412,P0015,10,9,6,August,2025,74.52,13.41,87.93,PEN,Procedió,Factura
14413,P0078,12,6,29,August,2025,849.18,152.85,1002.03,PEN,Procedió,Boleta
14414,P0131,4,10,22,August,2024,1056.9,0.0,1056.9,PEN,Anulado,Factura
14415,P0101,8,8,21,August,2025,1407.68,0.0,1407.68,PEN,Anulado,Nota de crédito
14416,P0062,9,8,15,August,2024,905.2,162.94,1068.14,PEN,Procedió,Factura
14417,P0050,4,4,4,August,2025,202.88,0.0,202.88,PEN,Anulado,Boleta
14418,P0085,13,6,4,August,2025,315.36,56.76,372.12,PEN,Procedió,Factura
14419,P0119,13,2,2,August,2025,251.02,0.0,251.02,PEN,Anulado,Nota de crédito
14420,P0040,13,6,11,August,2024,1186.2,0.0,1186.2,PEN,Anulado,Nota de crédito
14421,P0097,9,8,12,August,2025,852.32,153.42,1005.74,PEN,Procedió,Boleta
14422,P0053,1,6,25,August,2024,924.42,166.4,1090.82,PEN,Procedió,Nota de crédito
14423,P0112,2,10,31,August,2024,850.3,153.05,1003.35,PEN,Procedió,Factura
14424,P0030,8,3,30,August,2024,302.4,54.43,356.83,PEN,Procedió,Factura
14425,P0058,10,9,25,August,2024,1624.14,292.35,1916.49,PEN,Procedió,Factura
14426,P0085,11,5,6,August,2024,262.8,47.3,310.1,PEN,Procedió,Nota de crédito
14427,P0148,7,1,4,August,2024,84.69,15.24,99.93,PEN,Procedió,Factura
14428,P0001,9,5,1,August,2025,805.25,0.0,805.25,PEN,Anulado,Factura
14429,P0117,15,6,4,August,2024,541.56,97.48,639.04,PEN,Procedió,Boleta
14430,P0086,3,1,5,August,2025,35.33,6.36,41.69,PEN,Procedió,Factura
14431,P0008,10,6,8,August,2024,1136.64,204.6,1341.24,PEN,Procedió,Boleta
14432,P0026,2,6,25,August,2025,507.72,91.39,599.11,PEN,Procedió,Factura
14433,P0012,1,1,7,August,2024,126.24,22.72,148.96,PEN,Procedió,Nota de crédito
14434,P0129,13,8,27,August,2025,692.64,124.68,817.32,PEN,Procedió,Boleta
14435,P0018,4,7,23,August,2024,900.76,162.14,1062.9,PEN,Procedió,Boleta
14436,P0094,6,8,11,August,2024,1184.96,213.29,1398.25,PEN,Procedió,Factura
14437,P0015,2,4,25,August,2025,33.12,5.96,39.08,PEN,Procedió,Boleta
14438,P0044,1,6,30,August,2025,861.18,155.01,1016.19,PEN,Procedió,Boleta
14439,P0033,6,8,26,August,2025,744.8,134.06,878.86,PEN,Procedió,Boleta
14440,P0115,10,8,19,August,2024,1247.84,224.61,1472.45,PEN,Procedió,Boleta
14441,P0021,13,4,26,August,2025,131.76,23.72,155.48,PEN,Procedió,Factura
14442,P0016,9,3,2,August,2025,573.42,103.22,676.64,PEN,Procedió,Factura
14443,P0061,9,2,24,August,2025,212.3,0.0,212.3,PEN,Anulado,Nota de crédito
14444,P0094,9,5,4,August,2025,740.6,133.31,873.91,PEN,Procedió,Factura
14445,P0105,2,6,8,August,2024,824.22,0.0,824.22,PEN,Anulado,Nota de crédito
14446,P0011,6,8,1,August,2025,327.2,58.9,386.1,PEN,Procedió,Factura
14447,P0014,10,10,14,August,2024,331.0,59.58,390.58,PEN,Procedió,Nota de crédito
14448,P0042,10,7,14,August,2025,125.79,22.64,148.43,PEN,Procedió,Factura
14449,P0007,4,4,30,August,2025,723.76,130.28,854.04,PEN,Procedió,Factura
14450,P0049,7,2,27,August,2024,198.84,35.79,234.63,PEN,Procedió,Nota de crédito
14451,P0097,1,6,18,August,2025,639.24,115.06,754.3,PEN,Procedió,Nota de crédito
14452,P0061,9,5,11,August,2024,530.75,95.53,626.28,PEN,Procedió,Nota de crédito
14453,P0004,8,4,13,August,2024,552.48,99.45,651.93,PEN,Procedió,Boleta
14454,P0037,5,3,17,August,2025,263.28,0.0,263.28,PEN,Anulado,Boleta
14455,P0038,3,5,3,August,2025,631.35,113.64,744.99,PEN,Procedió,Factura
14456,P0135,7,10,5,August,2024,1810.5,0.0,1810.5,PEN,Anulado,Factura
14457,P0081,1,9,4,August,2024,1036.44,186.56,1223.0,PEN,Procedió,Factura
14458,P0127,4,6,5,August,2025,269.76,48.56,318.32,PEN,Procedió,Boleta
14459,P0026,1,5,28,August,2025,423.1,76.16,499.26,PEN,Procedió,Nota de crédito
14460,P0117,8,5,17,August,2024,451.3,81.23,532.53,PEN,Procedió,Boleta
14461,P0012,2,8,30,August,2024,1009.92,181.79,1191.71,PEN,Procedió,Factura
14462,P0040,6,5,26,August,2025,988.5,177.93,1166.43,PEN,Procedió,Nota de crédito
14463,P0059,12,8,21,August,2025,734.32,132.18,866.5,PEN,Procedió,Nota de crédito
14464,P0036,12,9,6,August,2024,445.86,80.25,526.11,PEN,Procedió,Factura
14465,P0133,2,5,3,August,2025,47.3,8.51,55.81,PEN,Procedió,Factura
14466,P0145,4,2,2,August,2025,40.78,7.34,48.12,PEN,Procedió,Nota de crédito
14467,P0048,12,2,18,August,2025,144.68,26.04,170.72,PEN,Procedió,Nota de crédito
14468,P0051,14,8,22,August,2025,415.68,0.0,415.68,PEN,Anulado,Nota de crédito
14469,P0071,3,8,20,August,2024,1266.48,227.97,1494.45,PEN,Procedió,Boleta
14470,P0034,12,2,7,August,2025,297.48,53.55,351.03,PEN,Procedió,Nota de crédito
14471,P0053,1,9,15,August,2024,1386.63,249.59,1636.22,PEN,Procedió,Boleta
14472,P0021,11,10,7,August,2025,329.4,59.29,388.69,PEN,Procedió,Nota de crédito
14473,P0014,15,4,28,August,2025,132.4,23.83,156.23,PEN,Procedió,Nota de crédito
14474,P0014,7,1,28,August,2024,33.1,0.0,33.1,PEN,Anulado,Nota de crédito
14475,P0089,4,10,12,August,2024,253.9,45.7,299.6,PEN,Procedió,Nota de crédito
14476,P0015,7,2,26,August,2024,16.56,2.98,19.54,PEN,Procedió,Boleta
14477,P0020,14,9,12,August,2025,50.13,9.02,59.15,PEN,Procedió,Boleta
14478,P0115,4,1,16,August,2025,155.98,28.08,184.06,PEN,Procedió,Factura
14479,P0070,4,1,18,August,2025,94.46,0.0,94.46,PEN,Anulado,Boleta
14480,P0138,4,6,5,August,2024,156.96,28.25,185.21,PEN,Procedió,Boleta
14481,P0140,11,2,30,August,2024,54.78,9.86,64.64,PEN,Procedió,Factura
14482,P0135,2,4,18,August,2024,724.2,130.36,854.56,PEN,Procedió,Nota de crédito
14483,P0110,10,3,3,August,2025,565.2,101.74,666.94,PEN,Procedió,Boleta
14484,P0018,1,8,23,August,2024,1029.44,185.3,1214.74,PEN,Procedió,Factura
14485,P0027,4,3,5,August,2024,102.87,0.0,102.87,PEN,Anulado,Nota de crédito
14486,P0025,10,6,13,August,2025,1194.06,214.93,1408.99,PEN,Procedió,Factura
14487,P0090,14,7,23,August,2024,1174.6,0.0,1174.6,PEN,Anulado,Boleta
14488,P0010,1,7,30,August,2025,137.06,24.67,161.73,PEN,Procedió,Factura
14489,P0064,4,10,4,August,2024,238.7,0.0,238.7,PEN,Anulado,Nota de crédito
14490,P0033,9,7,12,August,2024,651.7,117.31,769.01,PEN,Procedió,Nota de crédito
14491,P0093,9,6,27,August,2025,425.16,76.53,501.69,PEN,Procedió,Factura
14492,P0138,5,6,28,August,2025,156.96,28.25,185.21,PEN,Procedió,Boleta
14493,P0124,3,10,20,August,2025,1536.9,276.64,1813.54,PEN,Procedió,Factura
14494,P0149,6,5,2,August,2025,334.65,60.24,394.89,PEN,Procedió,Nota de crédito
14495,P0025,9,3,23,August,2025,597.03,107.47,704.5,PEN,Procedió,Factura
14496,P0073,1,10,23,August,2024,94.2,16.96,111.16,PEN,Procedió,Factura
14497,P0118,4,3,1,August,2024,461.85,83.13,544.98,PEN,Procedió,Boleta
14498,P0083,4,2,29,August,2025,197.3,35.51,232.81,PEN,Procedió,Boleta
14499,P0086,11,10,28,August,2024,353.3,0.0,353.3,PEN,Anulado,Nota de crédito
14500,P0084,3,9,19,August,2025,1548.09,278.66,1826.75,PEN,Procedió,Factura
14501,P0113,4,6,26,August,2024,799.8,143.96,943.76,PEN,Procedió,Nota de crédito
14502,P0044,12,9,23,August,2025,1291.77,232.52,1524.29,PEN,Procedió,Boleta
14503,P0140,15,7,14,August,2024,191.73,34.51,226.24,PEN,Procedió,Nota de crédito
14504,P0051,9,6,29,August,2025,311.76,56.12,367.88,PEN,Procedió,Nota de crédito
14505,P0026,10,1,29,August,2024,84.62,0.0,84.62,PEN,Anulado,Boleta
14506,P0052,7,8,12,August,2024,133.12,23.96,157.08,PEN,Procedió,Boleta
14507,P0123,7,6,31,August,2024,174.3,0.0,174.3,PEN,Anulado,Nota de crédito
14508,P0053,8,3,3,August,2024,462.21,83.2,545.41,PEN,Procedió,Nota de crédito
14509,P0058,1,9,23,August,2024,1624.14,292.35,1916.49,PEN,Procedió,Boleta
14510,P0081,4,10,8,August,2024,1151.6,0.0,1151.6,PEN,Anulado,Boleta
14511,P0093,1,5,22,August,2025,354.3,63.77,418.07,PEN,Procedió,Nota de crédito
14512,P0049,7,3,12,August,2024,298.26,53.69,351.95,PEN,Procedió,Nota de crédito
14513,P0088,14,8,23,August,2024,208.24,37.48,245.72,PEN,Procedió,Factura
14514,P0119,10,5,25,August,2025,627.55,112.96,740.51,PEN,Procedió,Factura
14515,P0108,4,2,7,August,2025,77.28,0.0,77.28,PEN,Anulado,Factura
14516,P0079,1,2,9,August,2025,42.28,7.61,49.89,PEN,Procedió,Factura
14517,P0089,13,1,1,August,2025,25.39,4.57,29.96,PEN,Procedió,Factura
14518,P0034,7,1,4,August,2024,148.74,26.77,175.51,PEN,Procedió,Nota de crédito
14519,P0059,3,9,30,August,2024,826.11,148.7,974.81,PEN,Procedió,Factura
14520,P0040,2,4,9,August,2025,790.8,142.34,933.14,PEN,Procedió,Nota de crédito
14521,P0022,8,5,14,August,2025,129.45,23.3,152.75,PEN,Procedió,Nota de crédito
14522,P0126,4,2,25,August,2025,254.56,0.0,254.56,PEN,Anulado,Boleta
14523,P0056,1,5,1,August,2024,442.6,79.67,522.27,PEN,Procedió,Nota de crédito
14524,P0094,11,9,5,August,2025,1333.08,239.95,1573.03,PEN,Procedió,Factura
14525,P0079,6,7,21,August,2025,147.98,0.0,147.98,PEN,Anulado,Nota de crédito
14526,P0004,4,2,10,August,2024,276.24,49.72,325.96,PEN,Procedió,Boleta
14527,P0116,6,5,7,August,2024,244.95,0.0,244.95,PEN,Anulado,Boleta
14528,P0007,3,5,12,August,2024,904.7,162.85,1067.55,PEN,Procedió,Nota de crédito
14529,P0105,12,7,13,August,2025,961.59,173.09,1134.68,PEN,Procedió,Boleta
14530,P0084,10,2,22,August,2025,344.02,61.92,405.94,PEN,Procedió,Boleta
14531,P0033,10,10,19,August,2024,931.0,0.0,931.0,PEN,Anulado,Factura
14532,P0055,1,3,24,August,2024,94.41,16.99,111.4,PEN,Procedió,Factura
14533,P0121,8,1,4,August,2025,79.93,0.0,79.93,PEN,Anulado,Nota de crédito
14534,P0142,12,10,21,August,2025,1563.3,281.39,1844.69,PEN,Procedió,Nota de crédito
14535,P0039,5,9,7,August,2024,1170.36,0.0,1170.36,PEN,Anulado,Boleta
14536,P0007,3,6,26,August,2024,1085.64,195.42,1281.06,PEN,Procedió,Nota de crédito
14537,P0144,14,3,19,August,2025,262.02,47.16,309.18,PEN,Procedió,Factura
14538,P0021,9,3,25,August,2025,98.82,17.79,116.61,PEN,Procedió,Factura
14539,P0129,6,2,30,August,2025,173.16,31.17,204.33,PEN,Procedió,Nota de crédito
14540,P0016,4,9,15,August,2024,1720.26,309.65,2029.91,PEN,Procedió,Nota de crédito
14541,P0066,10,10,13,August,2025,1396.7,0.0,1396.7,PEN,Anulado,Nota de crédito
14542,P0116,6,7,9,August,2024,342.93,0.0,342.93,PEN,Anulado,Factura
14543,P0047,3,1,7,August,2025,121.72,0.0,121.72,PEN,Anulado,Boleta
14544,P0132,9,10,4,August,2025,1083.2,0.0,1083.2,PEN,Anulado,Boleta
14545,P0089,11,7,8,August,2024,177.73,0.0,177.73,PEN,Anulado,Factura
14546,P0090,15,1,25,August,2025,167.8,30.2,198.0,PEN,Procedió,Boleta
14547,P0070,3,3,21,August,2024,283.38,0.0,283.38,PEN,Anulado,Boleta
14548,P0086,12,4,20,August,2024,141.32,0.0,141.32,PEN,Anulado,Boleta
14549,P0079,3,6,10,August,2025,126.84,0.0,126.84,PEN,Anulado,Factura
14550,P0048,4,2,30,August,2025,144.68,0.0,144.68,PEN,Anulado,Factura
14551,P0112,12,2,12,August,2025,170.06,30.61,200.67,PEN,Procedió,Nota de crédito
14552,P0115,3,8,8,August,2024,1247.84,224.61,1472.45,PEN,Procedió,Boleta
14553,P0064,8,8,2,August,2024,190.96,34.37,225.33,PEN,Procedió,Boleta
14554,P0141,5,4,8,August,2024,63.52,11.43,74.95,PEN,Procedió,Boleta
14555,P0002,12,8,9,August,2025,908.16,0.0,908.16,PEN,Anulado,Boleta
14556,P0083,9,2,2,August,2025,197.3,35.51,232.81,PEN,Procedió,Nota de crédito
14557,P0088,5,10,5,August,2025,260.3,0.0,260.3,PEN,Anulado,Factura
14558,P0068,15,8,17,August,2024,1105.2,198.94,1304.14,PEN,Procedió,Factura
14559,P0033,2,7,7,August,2025,651.7,117.31,769.01,PEN,Procedió,Factura
14560,P0128,11,8,28,August,2025,160.48,28.89,189.37,PEN,Procedió,Factura
14561,P0082,3,4,26,August,2024,400.84,72.15,472.99,PEN,Procedió,Boleta
14562,P0035,7,4,10,August,2024,548.88,98.8,647.68,PEN,Procedió,Boleta
14563,P0150,13,10,3,August,2024,1154.9,207.88,1362.78,PEN,Procedió,Nota de crédito
14564,P0097,1,4,24,August,2025,426.16,0.0,426.16,PEN,Anulado,Nota de crédito
14565,P0107,2,4,29,August,2024,689.6,124.13,813.73,PEN,Procedió,Nota de crédito
14566,P0024,14,10,12,August,2024,1575.3,283.55,1858.85,PEN,Procedió,Boleta
14567,P0072,15,3,30,August,2024,112.02,20.16,132.18,PEN,Procedió,Factura
14568,P0027,2,2,7,August,2024,68.58,12.34,80.92,PEN,Procedió,Factura
14569,P0032,1,10,12,August,2025,1172.9,0.0,1172.9,PEN,Anulado,Factura
14570,P0084,8,6,31,August,2024,1032.06,185.77,1217.83,PEN,Procedió,Nota de crédito
14571,P0046,3,5,14,August,2025,135.0,24.3,159.3,PEN,Procedió,Nota de crédito
14572,P0063,8,6,20,August,2025,425.34,76.56,501.9,PEN,Procedió,Boleta
14573,P0024,9,8,28,August,2024,1260.24,226.84,1487.08,PEN,Procedió,Boleta
14574,P0015,5,8,2,August,2024,66.24,11.92,78.16,PEN,Procedió,Boleta
14575,P0074,2,4,22,August,2025,765.16,137.73,902.89,PEN,Procedió,Boleta
14576,P0042,2,2,17,August,2024,35.94,0.0,35.94,PEN,Anulado,Nota de crédito
14577,P0097,12,7,7,August,2025,745.78,134.24,880.02,PEN,Procedió,Nota de crédito
14578,P0113,6,10,8,August,2024,1333.0,239.94,1572.94,PEN,Procedió,Factura
14579,P0052,10,4,3,August,2025,66.56,11.98,78.54,PEN,Procedió,Factura
14580,P0016,8,2,7,August,2025,382.28,68.81,451.09,PEN,Procedió,Nota de crédito
14581,P0046,8,2,5,August,2024,54.0,9.72,63.72,PEN,Procedió,Nota de crédito
14582,P0132,2,1,24,August,2024,108.32,19.5,127.82,PEN,Procedió,Nota de crédito
14583,P0117,3,10,5,August,2025,902.6,162.47,1065.07,PEN,Procedió,Nota de crédito
14584,P0044,13,10,25,August,2025,1435.3,0.0,1435.3,PEN,Anulado,Boleta
14585,P0089,1,8,17,August,2024,203.12,36.56,239.68,PEN,Procedió,Boleta
14586,P0052,8,6,24,August,2025,99.84,0.0,99.84,PEN,Anulado,Boleta
14587,P0032,14,5,24,August,2025,586.45,105.56,692.01,PEN,Procedió,Boleta
14588,P0137,13,7,4,August,2024,172.27,0.0,172.27,PEN,Anulado,Factura
14589,P0140,1,2,16,August,2024,54.78,9.86,64.64,PEN,Procedió,Nota de crédito
14590,P0059,9,5,10,August,2025,458.95,82.61,541.56,PEN,Procedió,Factura
14591,P0016,6,6,14,August,2025,1146.84,206.43,1353.27,PEN,Procedió,Factura
14592,P0137,9,8,26,August,2025,196.88,35.44,232.32,PEN,Procedió,Nota de crédito
14593,P0131,3,9,30,August,2025,951.21,171.22,1122.43,PEN,Procedió,Boleta
14594,P0047,12,10,22,August,2025,1217.2,219.1,1436.3,PEN,Procedió,Factura
14595,P0059,14,6,1,August,2024,550.74,99.13,649.87,PEN,Procedió,Factura
14596,P0114,7,7,4,August,2024,125.37,0.0,125.37,PEN,Anulado,Boleta
14597,P0068,5,2,1,August,2024,276.3,49.73,326.03,PEN,Procedió,Nota de crédito
14598,P0028,9,10,30,August,2025,978.7,176.17,1154.87,PEN,Procedió,Nota de crédito
14599,P0131,11,6,6,August,2024,634.14,114.15,748.29,PEN,Procedió,Factura
14600,P0110,9,3,13,August,2025,565.2,101.74,666.94,PEN,Procedió,Nota de crédito
14601,P0118,10,2,11,August,2025,307.9,55.42,363.32,PEN,Procedió,Nota de crédito
14602,P0129,8,9,2,August,2025,779.22,140.26,919.48,PEN,Procedió,Nota de crédito
14603,P0072,1,4,7,August,2024,149.36,26.88,176.24,PEN,Procedió,Boleta
14604,P0141,1,10,18,August,2025,158.8,28.58,187.38,PEN,Procedió,Nota de crédito
14605,P0091,14,8,8,August,2025,183.2,32.98,216.18,PEN,Procedió,Factura
14606,P0045,3,8,11,August,2025,771.2,138.82,910.02,PEN,Procedió,Nota de crédito
14607,P0104,7,5,28,August,2024,110.15,19.83,129.98,PEN,Procedió,Factura
14608,P0018,15,8,7,August,2024,1029.44,185.3,1214.74,PEN,Procedió,Factura
14609,P0096,13,4,1,August,2025,268.64,48.36,317.0,PEN,Procedió,Boleta
14610,P0126,12,4,30,August,2024,509.12,91.64,600.76,PEN,Procedió,Nota de crédito
14611,P0005,14,10,30,August,2025,1661.6,0.0,1661.6,PEN,Anulado,Boleta
14612,P0064,8,10,20,August,2024,238.7,42.97,281.67,PEN,Procedió,Nota de crédito
14613,P0114,14,5,1,August,2024,89.55,16.12,105.67,PEN,Procedió,Nota de crédito
14614,P0045,15,9,27,August,2024,867.6,156.17,1023.77,PEN,Procedió,Nota de crédito
14615,P0149,3,8,22,August,2024,535.44,96.38,631.82,PEN,Procedió,Boleta
14616,P0080,4,10,5,August,2024,708.0,127.44,835.44,PEN,Procedió,Nota de crédito
14617,P0072,11,3,21,August,2025,112.02,20.16,132.18,PEN,Procedió,Nota de crédito
14618,P0056,9,8,30,August,2025,708.16,127.47,835.63,PEN,Procedió,Factura
14619,P0118,5,1,7,August,2025,153.95,0.0,153.95,PEN,Anulado,Boleta
14620,P0081,15,8,13,August,2025,921.28,165.83,1087.11,PEN,Procedió,Nota de crédito
14621,P0134,5,1,17,August,2025,34.91,6.28,41.19,PEN,Procedió,Boleta
14622,P0131,5,3,13,August,2025,317.07,0.0,317.07,PEN,Anulado,Nota de crédito
14623,P0017,3,5,24,August,2024,464.35,83.58,547.93,PEN,Procedió,Nota de crédito
14624,P0108,7,1,26,August,2024,38.64,6.96,45.6,PEN,Procedió,Nota de crédito
14625,P0127,4,4,28,August,2025,179.84,32.37,212.21,PEN,Procedió,Boleta
14626,P0101,5,5,24,August,2024,879.8,0.0,879.8,PEN,Anulado,Nota de crédito
14627,P0058,7,4,30,August,2025,721.84,129.93,851.77,PEN,Procedió,Factura
14628,P0009,5,8,28,August,2025,518.48,93.33,611.81,PEN,Procedió,Factura
14629,P0035,5,9,18,August,2024,1234.98,0.0,1234.98,PEN,Anulado,Factura
14630,P0128,1,9,3,August,2024,180.54,0.0,180.54,PEN,Anulado,Nota de crédito
14631,P0143,4,4,15,August,2025,390.88,70.36,461.24,PEN,Procedió,Boleta
14632,P0058,5,7,16,August,2025,1263.22,227.38,1490.6,PEN,Procedió,Boleta
14633,P0130,15,3,26,August,2025,116.55,20.98,137.53,PEN,Procedió,Boleta
14634,P0049,9,6,7,August,2024,596.52,107.37,703.89,PEN,Procedió,Nota de crédito
14635,P0008,15,8,12,August,2025,1515.52,272.79,1788.31,PEN,Procedió,Nota de crédito
14636,P0043,2,9,23,August,2024,74.16,13.35,87.51,PEN,Procedió,Factura
14637,P0126,1,2,16,August,2024,254.56,45.82,300.38,PEN,Procedió,Nota de crédito
14638,P0007,12,4,19,August,2024,723.76,130.28,854.04,PEN,Procedió,Nota de crédito
14639,P0094,6,7,30,August,2025,1036.84,186.63,1223.47,PEN,Procedió,Nota de crédito
14640,P0134,14,10,25,August,2025,349.1,62.84,411.94,PEN,Procedió,Boleta
14641,P0034,6,10,12,August,2024,1487.4,0.0,1487.4,PEN,Anulado,Boleta
14642,P0008,1,1,16,August,2024,189.44,34.1,223.54,PEN,Procedió,Boleta
14643,P0080,13,3,18,August,2025,212.4,38.23,250.63,PEN,Procedió,Factura
14644,P0008,1,2,20,August,2025,378.88,68.2,447.08,PEN,Procedió,Nota de crédito
14645,P0043,13,10,28,August,2024,82.4,14.83,97.23,PEN,Procedió,Factura
14646,P0030,14,10,6,August,2025,1008.0,181.44,1189.44,PEN,Procedió,Factura
14647,P0069,14,1,27,August,2024,6.27,1.13,7.4,PEN,Procedió,Factura
14648,P0031,9,5,6,August,2025,371.35,66.84,438.19,PEN,Procedió,Nota de crédito
14649,P0056,7,2,24,August,2025,177.04,31.87,208.91,PEN,Procedió,Factura
14650,P0031,11,7,31,August,2025,519.89,93.58,613.47,PEN,Procedió,Boleta
14651,P0083,15,10,18,September,2024,986.5,0.0,986.5,PEN,Anulado,Nota de crédito
14652,P0072,15,10,28,September,2024,373.4,67.21,440.61,PEN,Procedió,Factura
14653,P0048,6,4,28,September,2025,289.36,52.08,341.44,PEN,Procedió,Factura
14654,P0133,14,8,28,September,2025,75.68,13.62,89.3,PEN,Procedió,Nota de crédito
14655,P0077,4,1,14,September,2024,137.73,24.79,162.52,PEN,Procedió,Boleta
14656,P0026,11,2,19,September,2024,169.24,30.46,199.7,PEN,Procedió,Factura
14657,P0008,10,1,22,September,2025,189.44,34.1,223.54,PEN,Procedió,Factura
14658,P0083,13,9,18,September,2024,887.85,159.81,1047.66,PEN,Procedió,Factura
14659,P0076,14,1,7,September,2025,10.0,1.8,11.8,PEN,Procedió,Nota de crédito
14660,P0064,3,2,1,September,2024,47.74,8.59,56.33,PEN,Procedió,Boleta
14661,P0096,1,6,29,September,2024,402.96,72.53,475.49,PEN,Procedió,Nota de crédito
14662,P0099,13,5,29,September,2024,450.1,81.02,531.12,PEN,Procedió,Boleta
14663,P0081,1,9,2,September,2024,1036.44,186.56,1223.0,PEN,Procedió,Boleta
14664,P0004,2,2,28,September,2025,276.24,49.72,325.96,PEN,Procedió,Nota de crédito
14665,P0105,3,6,4,September,2025,824.22,148.36,972.58,PEN,Procedió,Nota de crédito
14666,P0120,1,7,23,September,2024,609.14,109.65,718.79,PEN,Procedió,Factura
14667,P0041,6,8,3,September,2024,718.8,129.38,848.18,PEN,Procedió,Boleta
14668,P0033,4,6,11,September,2025,558.6,100.55,659.15,PEN,Procedió,Factura
14669,P0050,1,2,15,September,2024,101.44,18.26,119.7,PEN,Procedió,Boleta
14670,P0089,6,9,9,September,2024,228.51,41.13,269.64,PEN,Procedió,Boleta
14671,P0020,7,9,19,September,2025,50.13,9.02,59.15,PEN,Procedió,Boleta
14672,P0074,14,3,2,September,2024,573.87,103.3,677.17,PEN,Procedió,Factura
14673,P0121,8,9,26,September,2025,719.37,129.49,848.86,PEN,Procedió,Nota de crédito
14674,P0127,2,3,23,September,2024,134.88,24.28,159.16,PEN,Procedió,Nota de crédito
14675,P0105,3,1,2,September,2025,137.37,24.73,162.1,PEN,Procedió,Boleta
14676,P0103,8,4,24,September,2024,117.04,21.07,138.11,PEN,Procedió,Nota de crédito
14677,P0119,9,6,26,September,2025,753.06,0.0,753.06,PEN,Anulado,Nota de crédito
14678,P0150,9,3,22,September,2025,346.47,62.36,408.83,PEN,Procedió,Boleta
14679,P0106,15,2,19,September,2025,161.98,29.16,191.14,PEN,Procedió,Factura
14680,P0106,9,7,25,September,2025,566.93,102.05,668.98,PEN,Procedió,Boleta
14681,P0142,9,3,22,September,2024,468.99,0.0,468.99,PEN,Anulado,Boleta
14682,P0139,8,3,5,September,2024,191.07,34.39,225.46,PEN,Procedió,Boleta
14683,P0052,9,2,19,September,2025,33.28,5.99,39.27,PEN,Procedió,Factura
14684,P0014,5,6,14,September,2024,198.6,35.75,234.35,PEN,Procedió,Nota de crédito
14685,P0098,8,4,9,September,2025,459.68,82.74,542.42,PEN,Procedió,Factura
14686,P0087,14,10,10,September,2025,1492.0,0.0,1492.0,PEN,Anulado,Boleta
14687,P0129,4,1,28,September,2024,86.58,0.0,86.58,PEN,Anulado,Nota de crédito
14688,P0090,4,3,4,September,2025,503.4,0.0,503.4,PEN,Anulado,Nota de crédito
14689,P0083,1,8,1,September,2024,789.2,142.06,931.26,PEN,Procedió,Nota de crédito
14690,P0103,13,6,20,September,2025,175.56,0.0,175.56,PEN,Anulado,Factura
14691,P0115,13,10,20,September,2024,1559.8,0.0,1559.8,PEN,Anulado,Factura
14692,P0056,4,3,17,September,2024,265.56,47.8,313.36,PEN,Procedió,Factura
14693,P0113,5,4,8,September,2025,533.2,95.98,629.18,PEN,Procedió,Nota de crédito
14694,P0069,3,4,22,September,2024,25.08,4.51,29.59,PEN,Procedió,Factura
